cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP09-057	竜鎧の戦士	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	GR	5	3	5	竜使い		"
自分のターン中、自分がドラゴンスペルをプレイしたとき、相手の場のフォロワーすべてに2ダメージ。

ファンファーレ【覚醒】状態なら、自分のPPを2回復する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-057
BP09-058	ドラゴニュートの威圧	ドラゴン		ブースターパック第9弾「光影の二重奏」	スペル	GR	2			ドラゴニュート		"
クイック

相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。自分の手札1枚を捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-058
BP09-059	斬竜剣士・ロイ	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	SR	3	2	2	武闘竜人・キラー		"
進化コスト1：これは進化する。

ファンファーレ自分のデッキから元のコスト2のドラゴンスペル1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-059
BP09-060	斬竜剣士・ロイ	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー・エボルヴ	SR		3	3	武闘竜人・キラー		"
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。それが竜族・フォロワーなら、代わりに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-060
BP09-061	相反する息吹・ガルア	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	SR	4	5	5	竜族		"
ファンファーレコスト2：相手の場のカード1枚を選ぶ。それを破壊する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-061
BP09-062	オルカの大渦	ドラゴン		ブースターパック第9弾「光影の二重奏」	スペル	SR	1			海洋		"
『オルカ』1体を出す。【覚醒】状態なら、代わりに2体。

―――――――――――――――

『オルカ』ドラゴン海洋・フォロワーコスト2攻撃力2/体力2
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-062
BP09-063	屠竜の勇士	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	2	1	2	竜族・キラー		"
進化コスト1：これは進化する。

ファンファーレ【覚醒】状態なら、これは攻撃力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-063
BP09-064	屠竜の勇士	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー・エボルヴ	BR		2	3	竜族・キラー		"
【進化時】相手の場のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-064
BP09-065	竜装の大剣士	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	2	3	2	武闘竜人・キラー		"
起動これをアクト：相手の場のフォロワー1体を選ぶ。それに3ダメージ。この能力は自分の場の武闘竜人・カードが3枚以上なら使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-065
BP09-066	竜翼の暗殺者	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	3	3	3	ドラゴニュート・キラー		"
ファンファーレ相手の場のフォロワー1体を選ぶ。それに「自分の墓場のドラゴンスペルの枚数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-066
BP09-067	シャドウドラグーン・コーダ	ドラゴン		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	4	1	1	竜使い		"
ファンファーレ『ドラゴン』1体を出す。

―――――――――――――――

『ドラゴン』ドラゴン竜族・フォロワーコスト4攻撃力5/体力5
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-067
BP09-068	ドラゴンクロー	ドラゴン		ブースターパック第9弾「光影の二重奏」	スペル	BR	2			竜族		"
相手の場のフォロワー1体を選ぶ。それに2ダメージ。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-068
BP10-054	《正義》・イランツァ	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	8	8	8	アルカナ・竜族		"
【守護】

これが場を離れたとき、自分のリーダーは体力+8する。

ファンファーレ自分のデッキの上1枚をEXエリアに置く。元のコスト5以上のカードをEXエリアに置いたなら、これは進化するか手札に戻る。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-054
BP10-055	《正義》・イランツァ	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	LG		11	11	アルカナ・竜族		"
【疾走】

これは【守護】を無視して攻撃できる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-055
BP10-056	絆の竜剣士・アイラ	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	5	2	2	竜使い		"
ファンファーレ下記から1つチョイスする。【1】自分のPP最大値を+1する。自分のPPを2回復する。【2】【覚醒】状態なら、『絆の覇竜』1体を場に出す。自分のリーダーは体力+2する。

―――――――――――――――

『絆の覇竜』ドラゴン竜族・フォロワーコスト5攻撃力6/体力6【守護】自分の場に『絆の竜剣士・アイラ』がいる限り、これは能力ダメージを受けない。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-056
BP10-057	レーヴァテインドラゴン・デュアルモードα	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・アドバンス	LG	6	6	6	竜族・武装		"
【突進】

【攻撃時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のリーダーは体力+2する。

ラストワード自分の墓場の『レーヴァテインドラゴン』1枚を選ぶ。それをアクト状態で場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-057
BP10-058	レーヴァテインドラゴン・デュアルモードβ	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・アドバンス	LG	6	6	6	竜族・武装		"
【守護】

ファンファーレ相手の場のフォロワーすべてに2ダメージ。自分のリーダーは体力+4する。

起動コスト1場の『ドラゴウェポン』1つを墓場に置く：1枚引く。自分の手札の元のコスト3以下の武装・フォロワー1枚を場に出してよい。この能力は1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-058
BP10-059	レーヴァテインドラゴン・デュアルモードγ	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・アドバンス	LG	6	6	6	竜族・武装		"
自分の墓場に武装・カードが5枚以上ある限り、これは【疾走】を持つ。

起動コスト1場の『ドラゴウェポン』1つを墓場に置く：相手の場のフォロワーすべてに2ダメージ。これは攻撃力+2/体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-059
BP10-060	虐殺のドラゴニュート	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	3	3	5	アルカナ・ドラゴニュート		"
進化コスト3：これは進化する。

ファンファーレ自分のデッキの上5枚を消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-060
BP10-061	虐殺のドラゴニュート	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	GR		4	6	アルカナ・ドラゴニュート		"
【進化時】自分の消滅領域のカード5枚につき、相手のリーダーすべてと相手の場のフォロワーすべてに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-061
BP10-062	エターナルホエール	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	5	5	6	海洋		"
【守護】

ファンファーレこれがEXエリアからプレイされていたなら、自分のPPを4回復する。

ラストワード相手のリーダーすべてに2ダメージ。これをデッキの上から2番目かデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-062
BP10-063	デュアルレイジ	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	スペル	GR	6			竜族・武装		"
起動墓場のこれを消滅：自分の場の『レーヴァテインドラゴン』1体と『ドラゴウェポン』2つを選ぶ。それを破壊する。自分のエボルヴデッキの「カード名に『デュアルモード』を含むアドバンスフォロワー」1枚を場に出してよい。

----------

自分のデッキから武装・フォロワー1枚を探し、手札に加える。自分の手札の武装・フォロワー1枚を場に出してよい。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-063
BP10-064	瞬刃のドラゴニュート	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	3	3	3	ドラゴニュート・竜族・武装		"
進化コスト1：これは進化する。

ファンファーレ自分の墓場の武装・カードが3枚以上なら、『ドラゴウェポン』1つを場に出す。相手のリーダーすべてに3ダメージ。

―――――――――――――――

『ドラゴウェポン』ドラゴン武装・アミュレットコスト1起動これをアクト墓場に置く：自分の場のドラゴンフォロワー1体を選ぶ。それは体力+1して、武装・タイプを持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-064
BP10-065	瞬刃のドラゴニュート	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	SR		4	4	ドラゴニュート・竜族・武装		"
【進化時】自分のデッキから元のコスト2以下の武装・フォロワー1枚を探し、場に出す。『ドラゴウェポン』1つを場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-065
BP10-066	日輪のドラゴン	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	3	3	4	アルカナ・竜族		"
これを自分の手札から捨てたとき、これをEXエリアに置いてよい。

自分のターンごとに1回、自分が手札を捨てたとき、自分のリーダーは体力+3する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-066
BP10-067	ドラゴンズタックル	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	スペル	SR	6			竜族		"
自分のデッキの上1枚をEXエリアに置く。相手の場のフォロワーすべてに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-067
BP10-068	水呼びの竜使い	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	3	3	3	アルカナ・竜使い		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-068
BP10-069	水呼びの竜使い	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	BR		4	4	アルカナ・竜使い		"
【進化時】手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに4ダメージ。アルカナ・カードを捨てたなら、1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-069
BP10-070	流麗なる竜人	ドラゴン		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	2	2	2	ドラゴニュート・竜族・武装		"
ファンファーレ自分のデッキの上2枚を見る。その中から、武装・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。自分の墓場の武装・カードが3枚以上なら、『ドラゴウェポン』1つを場に出す。自分のPPを1回復する。

―――――――――――――――

『ドラゴウェポン』ドラゴン武装・アミュレットコスト1起動これをアクト墓場に置く：自分の場のドラゴンフォロワー1体を選ぶ。それは体力+1して、武装・タイプを持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-070
