cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP15-080	ブラッドロード・ユヅキ	ナイトメア		ブースターパック「絶傑の試練」	フォロワー	GR	2	2	2	魔界		"
進化コスト1：これは進化する。

ファンファーレ相手の場のフォロワー1体を選ぶ。自分の墓場の元のコスト2のカードが10枚以上なら、それを破壊する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-080
BP15-081	ブラッドロード・ユヅキ	ナイトメア		ブースターパック「絶傑の試練」	フォロワー・エボルヴ	GR		3	3	魔界		"
【進化時】自分のデッキの上2枚を見る。その中から、元のコスト2のカード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-081
BP15-082	怨讐の絶叫	ナイトメア		ブースターパック「絶傑の試練」	スペル	GR	2			絶傑・死霊術師		"
これをプレイする際、【ネクロチャージ_10】コストを-1する。

自分の墓場の元のコスト2以下のラストワードを持つナイトメアフォロワー1枚を選ぶ。それを場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-082
BP15-083	潰し宴	ナイトメア		ブースターパック「絶傑の試練」	スペル	GR	0			挑戦者・妖怪		"
起動墓場のこれを消滅：自分の場の『一ツ尾狐』すべては【疾走】を持つ。

----------

これをプレイする際、追加コストとして場の『一ツ尾狐』2体を墓場に置く。（追加コストを支払わなければプレイできない）

相手の場のフォロワー1体を選ぶ。それを破壊する。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-083
BP15-084	愛絶の崇拝者	ナイトメア		ブースターパック「絶傑の試練」	フォロワー	SR	1	1	1	絶傑・魔界		"
進化コスト1：これは進化する。

ファンファーレ自分のリーダーに1ダメージ。自分の場に「カード名に『ヴァーナレク』を含むフォロワー」がいるなら、これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-084
BP15-085	愛絶の崇拝者	ナイトメア		ブースターパック「絶傑の試練」	フォロワー・エボルヴ	SR		2	2	絶傑・魔界		"
【進化時】自分の場の絶傑・魔界・フォロワー1体を選ぶ。それは【ドレイン】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-085
BP15-086	憎悪する愛絶	ナイトメア		ブースターパック「絶傑の試練」	スペル	SR	1			絶傑・魔界		"
自分のリーダーに1ダメージ。自分のデッキの上4枚を見る。その中から、絶傑・魔界・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。「カード名に『ヴァーナレク』を含むフォロワー」を公開したなら、自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-086
BP15-087	紅の仁義	ナイトメア		ブースターパック「絶傑の試練」	スペル	SR	2			魔界		"
これをプレイする際、元のコスト2の場のフォロワー2体をアクト：コストを-1する。

これをプレイする際、自分の場に「カード名に『ユヅキ』を含むフォロワー」がいるなら、コストを-1する。

相手の場のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-087
BP15-088	絶叫の崇拝者	ナイトメア		ブースターパック「絶傑の試練」	フォロワー	BR	2	2	2	絶傑・死霊術師		"
進化コスト1：これは進化する。

ラストワード自分のデッキの上1枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-088
BP15-089	絶叫の崇拝者	ナイトメア		ブースターパック「絶傑の試練」	フォロワー・エボルヴ	BR		3	3	絶傑・死霊術師		"
【進化時】下記から1つチョイスする。【1】自分の墓場の「カード名に『ルルナイ』を含むフォロワー」1枚を選ぶ。それを場に出す。【2】相手の場のフォロワー1体を選ぶ。それに2ダメージ。

ラストワード自分のデッキの上1枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-089
BP15-090	欲望の隠者	ナイトメア		ブースターパック「絶傑の試練」	フォロワー	BR	2	1	3	絶傑・魔界		"
ファンファーレリーダーの体力-1：これは【威圧】を持つ。

起動リーダーの体力-1：これは攻撃力+1する。この能力は1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-090
BP15-091	沈黙の隠者	ナイトメア		ブースターパック「絶傑の試練」	フォロワー	BR	6	5	5	絶傑・死霊術師		"
ファンファーレ相手の場のフォロワー1体を選ぶ。それを破壊する。それのプレイヤーは、自身の手札をランダムに1枚捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-091
BP15-092	クランプス	ナイトメア		ブースターパック「絶傑の試練」	フォロワー	BR	4	4	4	魔界		"
ファンファーレ場の他のフォロワー1体を墓場に置く：相手の場のフォロワー1体を選ぶ。それを破壊する。自分のリーダーは体力+1する。自分のデッキの上2枚を墓場に置く。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-092
BP15-093	幽体の剥離	ナイトメア		ブースターパック「絶傑の試練」	スペル	BR	4			死者・死霊術師		"
クイック

相手の場のフォロワー1体を選ぶ。それを破壊する。自分のデッキの上2枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-093
BP15-P32	絶叫の残響・ルルナイ	ナイトメア		ブースターパック「絶傑の試練」	フォロワー・トークン	プレミアム	2	2	1	絶傑・死霊術師		"
【突進】【指定攻撃】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-P32
BP15-PR05	分かたれぬ恋・ミルティオ	ナイトメア		ブースターパック「絶傑の試練」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR05
BP15-PR06	制する欲望・ルーゼン	ナイトメア		ブースターパック「絶傑の試練」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR06
BP15-PR14	愛絶の飛翔	ナイトメア		ブースターパック「絶傑の試練」	スペル・トークン	プレミアム	1			絶傑・魔界		"
自分の場のフォロワー1体を選ぶ。それは「【攻撃時】相手の場のフォロワーすべてに「このターン中に自分のリーダーの体力が減少した回数」と同じダメージ」を持つ。自分のリーダーに1ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR14
BP15-PR15	絶叫の拡散	ナイトメア		ブースターパック「絶傑の試練」	スペル・トークン	プレミアム	2			絶傑・死霊術師		"
自分の墓場のカード5枚につき、『絶叫の残響・ルルナイ』1体を場に出す。

―――――――――――――――

『絶叫の残響・ルルナイ』ナイトメア絶傑・死霊術師・フォロワーコスト2攻撃力2/体力1【突進】【指定攻撃】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR15
BP16-075	奔放なる獄炎・ケルベロス	ナイトメア		ブースターパック「新たなる創世」	フォロワー	LG	4	3	3	魔界		"
ファンファーレ『番犬の右腕・ミミ』1体と『番犬の左腕・ココ』1体を場に出す。【ネクロチャージ_10】それは【疾走】を持つ。

起動これをアクト場の他のフォロワー1体を墓場に置く：相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-075
BP16-076	エンドレスハンター・アラガヴィ	ナイトメア		ブースターパック「新たなる創世」	フォロワー	LG	5	4	4	挑戦者・獣		"
進化コスト1：これは進化する。

ファンファーレリーダーの体力-2：1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-076
BP16-077	エンドレスハンター・アラガヴィ	ナイトメア		ブースターパック「新たなる創世」	フォロワー・エボルヴ	LG		5	5	挑戦者・獣		"
【進化時】相手の場のフォロワー3体まで選ぶ。それに5ダメージを割りふる。自分のリーダーの体力が10以下なら、代わりに10ダメージ。

【超進化時】これは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-077
BP16-078	ゴールドラッシュゴースト	ナイトメア		ブースターパック「新たなる創世」	フォロワー	LG	2	2	2	荒野・死者		"
【疾走】

相手のエンドフェイズが来たとき、これを墓場に置く。

ファンファーレ下記から1つチョイスする。これが墓場から場に出ていたなら、代わりに2つまで。

【1】『魔導装甲車』1つを場に出す。自分のリーダーは体力+1する。【2】自分のデッキの上2枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-078
BP16-079	瞑地の天宮・ムカン	ナイトメア		ブースターパック「新たなる創世」	フォロワー	GR	3	3	3	死霊術師・魔界		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-079
BP16-080	瞑地の天宮・ムカン	ナイトメア		ブースターパック「新たなる創世」	フォロワー・エボルヴ	GR		4	4	死霊術師・魔界		"
自分の場に死者・フォロワーが出たとき、自分のリーダーは体力+1する。

【進化時】自分の墓場の元のコスト3以下の死者・フォロワー1枚を選ぶ。それを場に出す。

【超進化時】自分の墓場の元のコスト3以下の死者・フォロワー1枚を選ぶ。それを場に出す。それは【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-080
BP16-081	闇の賞金稼ぎ・バルト	ナイトメア		ブースターパック「新たなる創世」	フォロワー	GR	2	2	2	魔界		"
ファンファーレ下記から3つまでチョイスする。【1】コスト1：相手の場のフォロワー1体を選ぶ。それを破壊する。【2】コスト1：これは攻撃力+2/体力+2して、【守護】を持つ。【3】コスト1：これは攻撃力+1/体力+1する。2枚引く。自分の手札1枚を捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-081
BP16-082	青薔薇の令嬢・セレス	ナイトメア		ブースターパック「新たなる創世」	フォロワー	GR	2	1	3	死者		"
【必殺】

【ネクロチャージ_5】これは【疾走】を持つ。

自分のターン中、これが相手のリーダーにダメージを与えたとき、相手のプレイヤーすべては、自身の手札1枚を捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-082
BP16-083	燃え盛る魔剣・オルトロス	ナイトメア		ブースターパック「新たなる創世」	フォロワー	SR	2	2	2	魔界		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-083
