cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP09-037	真実の究明者・ファウスト	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	LG	5	4	4	錬金術師		"
自分のエンドフェイズが来たとき、【土の秘術】自分の場のフォロワー1体を選ぶ。それは攻撃力+1/体力+1する。相手のリーダーすべてに2ダメージ。

ファンファーレ自分のデッキから土の印・アミュレットを元のコストの合計が4以下になるように2枚まで探し、EXエリアに置く。このターン、それをプレイする際、コストを0にする。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-037
BP09-038	マナリアの竜術士	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	GR	2	2	2	学院		"
進化コスト2：これは『マナリアの白竜』か『マナリアの黒竜』に進化する。この能力は自分の墓場の学院・カードが5枚以上なら使える。

ファンファーレ自分の手札の学院・カード1枚を捨ててよい。捨てたなら、1枚引く。捨てなかったなら、これを墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-038
BP09-039	マナリアの白竜	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー・エボルヴ	GR		5	5	学院・光輝 / 学院・キラー		"
【守護】

【進化時】自分のリーダーは体力+3する
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-039
BP09-040	キングスノーマン	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	GR	6	4	6	魔法生物		"
これがいる限り、元のコスト3以下の場のフォロワーすべては相手を攻撃できない。

ラストワード自分のリーダーは体力+3する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-040
BP09-041	アイシクルランス	ウィッチ		ブースターパック第9弾「光影の二重奏」	スペル	GR	1			魔法使い		"
相手の場のフォロワーすべてに1ダメージ。【スペルチェイン_10】相手の場のフォロワーすべてに1ダメージ。【SC_15】相手の場のフォロワーすべてに1ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-041
BP09-042	オニオン軍団の長・バーゼント	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	SR	3	3	3	魔法使い・魔法生物		"
進化コスト1：これは進化する。

ファンファーレ自分のデッキの上5枚を見る。その中から、『オニオン軍団』2枚まで場に出してよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-042
BP09-043	オニオン軍団の長・バーゼント	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー・エボルヴ	SR		4	4	魔法使い・魔法生物		"
これがいる限り、自分の場の『オニオン軍団』が与えるダメージを+1する。

起動コスト1これをアクト：自分のデッキから『オニオン軍団』2枚まで探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-043
BP09-044	マナリアの見習い教師・パスカル	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	SR	3	3	3	魔法使い・学院		"
ファンファーレ1枚引く。自分の墓場の学院・カードが5枚以上なら、自分のPPを1回復する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-044
BP09-045	サモンサークル	ウィッチ		ブースターパック第9弾「光影の二重奏」	アミュレット	SR	2			錬金術師・土の印		"
【スタック】

ファンファーレ『防御型ゴーレム』1体を出す。

ファンファーレ手札1枚を捨てる：『攻撃型ゴーレム』1枚をEXエリアに置く。自分の場と自分のEXエリアのゴーレム・フォロワーすべては攻撃力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-045
BP09-046	未来視の魔女	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	2	1	3	魔法使い		"
進化コスト1：これは進化する。

ファンファーレ自分のデッキの上1枚を見る。それを墓場に置いてよい。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-046
BP09-047	未来視の魔女	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー・エボルヴ	BR		2	4	魔法使い		"
【進化時】自分のデッキの上1枚を見る。それを墓場に置いてよい。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-047
BP09-048	獣面の魔術師	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	1	2	2	魔法使い・獣		"
ラストワード『大地の魔片』1つを出す。

起動これをアクト【土の秘術】：相手の場のフォロワー1体を選ぶ。それに2ダメージ。

―――――――――――――――

『大地の魔片』ウィッチ土の印・アミュレットコスト1【スタック】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-048
BP09-049	オニオン軍団	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	1	1	1	魔法生物		"
【突進】

自分の墓場に『オニオン軍団』が5枚以上ある限り、これは【疾走】と「【攻撃時】相手の場のフォロワー1体を選ぶ。それに1ダメージ」を持つ。

----------

『オニオン軍団』は自分のデッキに50枚まで入れることができる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-049
BP09-050	マナリアライター・ティコ	ウィッチ		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	2	2	3	魔法使い・学院		"
【守護】

ラストワード自分のデッキの上1枚を見る。その中から、学院・カード1枚を公開して手札に加えてよい。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-050
BP09-051	ストームレイジ	ウィッチ		ブースターパック第9弾「光影の二重奏」	スペル	BR	4			魔法使い		"
相手のリーダーすべてと相手の場のフォロワーすべてに「自分の場のウィッチフォロワーの数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-051
BP09-T01	刹那の劇薬	ウィッチ		ブースターパック第9弾「光影の二重奏」	スペル・トークン	-	2			錬金術師・禁忌		"
相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-T01
BP09-T02	久遠の秘薬	ウィッチ		ブースターパック第9弾「光影の二重奏」	スペル・トークン	-	2			錬金術師・禁忌		"
自分の墓場の元のコスト3以下のウィッチフォロワー1枚を選ぶ。それを場に出す。それは【突進】と「自分のエンドフェイズが来たとき、これを破壊する」を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-T02
BP10-037	《愚者》・リンクル	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	2	2	2	アルカナ・魔法使い		"
進化コスト1：これは進化する。

ファンファーレ自分のデッキの上5枚を見る。その中から、アルカナ・スペル2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-037
BP10-038	《愚者》・リンクル	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	LG		3	3	アルカナ・魔法使い		"
自分がアルカナ・スペルをプレイしたとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-038
BP10-039	決意の予言者・ルーニィ	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	2	1	1	魔法使い		"
ファンファーレ相手の場のフォロワー1体まで選ぶ。【スペルチェイン_5】それに3ダメージ。【SC_10】相手のリーダーすべてに2ダメージ。自分のリーダーは体力+2する。【SC_15】自分の墓場の『決意の予言者・ルーニィ』すべてをEXエリアに置く。【SC_20】自分の場と自分のEXエリアの『決意の予言者・ルーニィ』すべては攻撃力+2/体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-039
BP10-040	魔導の君臨者	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	5	1	1	アルカナ・魔法使い		"
進化コスト1：これは進化する。

ファンファーレ自分のデッキから元のコスト6以下のゴーレム・フォロワー1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-040
BP10-041	魔導の君臨者	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	GR		2	2	アルカナ・魔法使い		"
【進化時】自分の場のゴーレム・フォロワー1体を選ぶ。それは【突進】【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-041
BP10-042	チェックメイト	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	スペル	GR	3			チェス		"
起動墓場のこれを消滅：自分の場の『ミスティックキング』1体を選ぶ。それは【疾走】を持つ。

----------

相手の場のフォロワーすべてに「自分の墓場のチェス・カードの枚数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-042
BP10-043	剥落の暴圧	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	スペル	GR	1			アルカナ・魔法使い・キラー		"
自分のエンドフェイズが来たとき、これがEXエリアにあるなら、相手のリーダーすべてに1ダメージ。

----------

これはEXエリアからプレイできない。

相手のリーダーすべてに2ダメージ。自分の場に『《愚者》・リンクル』がいるなら、これをEXエリアに置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-043
BP10-044	猫の奇術師	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	1	1	1	アルカナ・魔法使い・獣		"
進化コスト1：これは進化する。

ファンファーレコスト4【土の秘術】：元のコスト4以下の相手の場のフォロワー1体を選ぶ。それを消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-044
BP10-045	猫の奇術師	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	SR		2	2	アルカナ・魔法使い・獣		"
ラストワード『大地の魔片』1つを場に出す。自分の場の【スタック】を+1する。

―――――――――――――――

『大地の魔片』ウィッチ土の印・アミュレットコスト1【スタック】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-045
BP10-046	ギャンビット	ウィッチ		ブースターパック第10弾「Gods of the Arcana」	スペル	SR	2			チェス		"
『マジカルポーン』1体を場に出す。それは攻撃力+1して、【突進】を持つ。自分の墓場のチェス・カードが5枚以上なら、自分のデッキから元のコスト4以下のチェス・フォロワー1枚を探し、場に出す。

―――――――――――――――

『マジカルポーン』ウィッチチェス・フォロワーコスト1攻撃力2/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-046
