cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP10-019	《戦車》・オルオーン	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	3	3	3	アルカナ・指揮官		"
ファンファーレ下記から1つチョイスする。【1】『ナイト』1体を場に出す。【2】これは攻撃力+1して、【突進】【守護】を持つ。【3】相手のリーダーすべてに2ダメージ。【4】コスト4これを墓場に置く：自分のエボルヴデッキの『《暴走》する戦車・オルオーン』1枚を場に出してよい。

―――――――――――――――

『ナイト』ロイヤル兵士・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-019
BP10-020	《暴走》する戦車・オルオーン	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー・アドバンス	LG	7	7	7	アルカナ・指揮官		"
これは相手を攻撃できない。

自分のエンドフェイズが来たとき、下記を2回くり返す。サイコロをふる。1か2なら、相手の場のフォロワーすべてを破壊する。3か4なら、相手のリーダーすべてに7ダメージ。5か6なら、自分のリーダーに7ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-020
BP10-021	戦争商人・アルヤスカ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	5	4	4	指揮官・商人		"
進化コスト2：これは進化する。

ファンファーレ自分のデッキから『動乱商人・イルミスナ』1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-021
BP10-022	戦争商人・アルヤスカ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	LG		5	5	指揮官・商人		"
【進化時】自分のデッキから『武器商人・エルネスタ』1枚を探し、場に出す。『ターミナルウェポン』1枚をEXエリアに置く。

―――――――――――――――

『ターミナルウェポン』ロイヤル機械・兵士・フォロワーコスト2攻撃力6/体力6【守護】ファンファーレ相手の場のカード1枚を選ぶ。それを破壊する。ラストワード相手のリーダーすべてに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-022
BP10-023	静寂の元帥	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	4	3	3	アルカナ・指揮官		"
進化コスト1：これは進化する。

これが場にいる限り、自分の場のロイヤルトークンすべては【突進】を持つ。

ファンファーレ『スティールナイト』1体を場に出す。

―――――――――――――――

『スティールナイト』ロイヤル兵士・フォロワーコスト2攻撃力2/体力2
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-023
BP10-024	静寂の元帥	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	GR		4	4	アルカナ・指揮官		"
これが場にいる限り、自分の場のロイヤルトークンすべては【突進】を持つ。

【進化時】『スティールナイト』1体を場に出す。自分の場の『スティールナイト』すべては攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-024
BP10-025	動乱商人・イルミスナ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	3	3	3	兵士・商人		"
起動これをアクト：相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の場に「これと同名を除く商人・フォロワー」がいるなら、代わりに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-025
BP10-026	エアリアルスラッシュ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	スペル	GR	1			兵士・ヒーロー		"
起動コスト1墓場のこれを消滅：相手のリーダーすべてに3ダメージ。この能力は自分の墓場の他のヒーロー・カードが5枚以上なら使える。

----------

相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-026
BP10-027	ライトニングキッカー	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	6	3	3	兵士・ヒーロー		"
進化コスト2：これは進化する。

【突進】

ファンファーレ手札のヒーロー・カード2枚を捨てる：自分のデッキから元のコスト3以下のヒーロー・フォロワーをカード名が異なるように2枚まで探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-027
BP10-028	ライトニングキッカー	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	SR		4	4	兵士・ヒーロー		"
【疾走】

【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-028
BP10-029	安らぎの女王	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	3	1	2	アルカナ・貴族		"
ファンファーレ『シールドガーディアン』2体を場に出す。

ファンファーレコスト3：自分の場の【守護】を持つフォロワーすべては攻撃力+1/体力+2する。

―――――――――――――――

『シールドガーディアン』ロイヤル兵士・フォロワーコスト1攻撃力1/体力1【守護】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-029
BP10-030	レイジーナイト・ネラン	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	4	4	4	兵士・童話		"
【守護】

これが場にいる限り、攻撃力1の自分の場のフォロワーすべては【オーラ】を持つ。

ファンファーレ下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに3ダメージ。【2】自分のデッキから元のコスト2以下の童話・フォロワー1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-030
BP10-031	オネストシーフ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	2	2	2	盗賊		"
進化コスト2：これは進化する。

ファンファーレ相手のデッキの上2枚を墓場に置く。その後、相手の墓場が10枚以上なら、これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-031
BP10-032	オネストシーフ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	BR		3	3	盗賊		"
ラストワード1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-032
BP10-033	ウィンドスラッシャー	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	2	2	2	兵士・ヒーロー		"
【突進】

ファンファーレ自分のデッキの上2枚を見る。その中から、ヒーロー・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-033
BP10-034	無私の貴族	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	7	7	6	アルカナ・貴族		"
ファンファーレ相手の場のフォロワー1体を選ぶ。それを破壊する。自分の手札すべてを捨てる。3枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-034
BP10-035	武器商人・エルネスタ	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	1	1	1	兵士・商人		"
自分のエンドフェイズが来たとき、自分の場に「これと同名を除く商人・フォロワー」がいるなら、相手のリーダーすべてに2ダメージ。

ファンファーレ自分の場の他のロイヤルフォロワー1体を選ぶ。それは攻撃力+1して、【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-035
BP10-036	わがままな呼び出し	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	スペル	BR	1			指揮官・プリンセス		"
下記から1つチョイスする。【1】1枚引く。【2】自分の場にプリンセス・フォロワーがいるなら、自分のデッキからロイヤルフォロワー1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-036
BP10-LD02	第八の絶傑・オクトリス	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP10-LD02
BP10-T01	ターミナルウェポン	ロイヤル		ブースターパック第10弾「Gods of the Arcana」	フォロワー・トークン	-	2	6	6	機械・兵士		"
【守護】

ファンファーレ相手の場のカード1枚を選ぶ。それを破壊する。

ラストワード相手のリーダーすべてに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-T01
BP11-018	カースドクイーン・ナハト・ナハト	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー	LG	4	3	5	荒野・指揮官		"
ファンファーレ自分のデッキから元のコスト1のロイヤルカード1枚を探し、EXエリアに置く。

起動コスト0：相手の場のフォロワー1体を選ぶ。それをアクトする。次のそれのプレイヤーのターン終了時まで、それを【箱詰め】状態にする。この能力は1ターンに1回使える。（【箱詰め】状態のフォロワーは、能力すべてを失い、スタートフェイズにスタンドしない）
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-018
BP11-019	ファントムデュオ・バニー＆バロン	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー	LG	3	3	3	荒野・盗賊		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-019
BP11-020	ファントムデュオ・バニー＆バロン	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー・エボルヴ	LG		4	4	荒野・盗賊		"
【進化時】下記から1つチョイスする。【1】『魔導四輪車・V』1つを場に出す。【2】自分のデッキから『デスペラードショット』1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-020
BP11-021	リジェネレーター・ラインハルト	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー	GR	3	3	4	指揮官		"
進化コスト2：これは進化する。

ファンファーレ自分のエボルヴデッキの表向きのエボルヴフォロワーが3枚以上なら、これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-021
BP11-022	リジェネレーター・ラインハルト	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー・エボルヴ	GR		4	5	指揮官		"
【指定攻撃】

自分のエンドフェイズが来たとき、これと自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-022
BP11-023	ラディカルガンスリンガー	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー	GR	1	0	1	荒野・兵士		"
ファンファーレ『従順な駿馬』1つを場に出す。

起動これをアクト場の乗物・カード2枚をアクト：相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。

―――――――――――――――

『従順な駿馬』ニュートラル荒野・乗物・獣・アミュレットコスト1起動これを墓場に置く：自分の場のフォロワー1体を選ぶ。それが荒野・フォロワーなら、それは攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-023
BP11-024	タイラントオーダー	ロイヤル		ブースターパック第11弾「宿命の弾丸」	スペル	GR	1			荒野・指揮官		"
相手の場の【箱詰め】状態のフォロワー1体まで選ぶ。それを破壊する。自分のデッキから荒野・フォロワー1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-024
BP11-025	フリングソルジャー	ロイヤル		ブースターパック第11弾「宿命の弾丸」	フォロワー	SR	6	3	3	兵士		"
進化コスト1：これは進化する。

ファンファーレ相手の場のカード1枚を選ぶ。それを破壊する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP11-025
